contract_id,blocked,day_or_month_contract,rt_log,n_urls_log,n_urls_1_log,has_urls,has_many_urls,has_both_competitors,has_urls_1,days_from_last_url_log,has_top_urls,has_bottom_urls,n_requests_log,n_requests_1_log,has_requests,has_requests_1,has_many_requests,days_from_last_request,n_types,has_repeated,has_repeated_last_week,has_repeated_last_month,has_top_types,has_bottom_types,lda_urls,lda_requests,has_urls__has_requests_1,has_urls__has_bottom_types,has_many_urls__has_both_competitors,has_many_urls__has_top_urls,has_many_urls__has_many_requests,has_many_urls__has_repeated_last_month,has_many_urls__day_or_month_contract,has_both_competitors__has_top_urls,has_both_competitors__has_bottom_urls,has_both_competitors__has_many_requests,has_both_competitors__has_repeated_last_month,has_both_competitors__has_bottom_types,has_both_competitors__day_or_month_contract,has_urls_1__has_top_urls,has_urls_1__has_requests_1,has_urls_1__has_many_requests,has_urls_1__has_repeated_last_month,has_top_urls__has_bottom_urls,has_top_urls__has_requests_1,has_top_urls__has_bottom_types,has_bottom_urls__has_many_requests,has_bottom_urls__day_or_month_contract,has_requests_1__has_many_requests,has_requests_1__has_top_types,has_requests_1__has_bottom_types,has_bottom_types__day_or_month_contract,visits_pca_1,visits_pca_2,visits_pca_3,visits_pca_4,requests_pca_1,requests_pca_2,requests_pca_3
10506,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5598244293702691,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10509,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10521,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10523,0,1,1.0,1.0,0.0,1,0,0,0,34.0,1,0,1.0,0.0,1,0,0,53.0,1,0,0,0,0,0,0.21658509195964754,0.966362366951814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907634349639047,-0.7780945846866455,-0.8964280145846483,-0.5792456399323749,-0.16627631456654218,-1.0636564797640942,0.8855990050482846
10533,0,0,7.0,18.0,3.0,1,0,1,1,2.0,1,0,6.0,0.0,1,0,1,5.0,4,1,1,1,1,0,0.17126288742022888,0.6183162694141155,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1.1915866499026062,-0.7775586197780868,-0.8861484101864687,-0.581449908452929,-0.10802088399116093,0.8380119684322759,-1.2084362579319807
10535,0,1,1.0,1.0,1.0,1,0,0,1,3.0,1,0,5.0,0.0,1,0,0,7.0,1,1,0,1,1,0,0.22411484755533748,0.18057093095997448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.1907634349639047,-0.7780945846866455,-0.8964280145846483,-0.5792456399323749,-0.14958716491704377,0.6077222955913494,-3.2849336467214867
10537,0,1,1.0,22.0,11.0,1,0,1,1,1.0,1,0,12.0,0.0,1,0,1,5.0,6,1,0,1,1,0,0.18968187004527884,0.2476741155776044,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-1.161426322859241,-0.7809771454635195,0.007395975285185955,-0.5907923098991318,-0.06263441615239047,2.4608136761486623,-4.379943958037654
10541,0,0,0.0,2.0,0.0,1,0,0,0,28.0,0,0,12.0,0.0,1,0,1,28.0,7,1,0,0,1,1,0.5890683384354716,0.016793575607878353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.190798297639357,-0.7779745279999755,-0.8979978189394319,-0.579004882107614,-0.1484235785616379,0.005985792600581947,-1.7932310922781625
10544,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,12.0,1,0,0,0,1,0,0.5663491006139193,0.19217791313396576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1628950766909647,-0.7283020257739818,0.049691192165659634
10546,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,2.0,0.0,1,0,0,5.0,1,1,1,1,1,0,0.5598244293702691,0.19874955667999428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1595680987474844,-0.3942959454326492,-0.7839650175561265
10555,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,2.0,0.0,1,0,0,32.0,1,1,0,0,1,0,0.5610409363776058,0.41523583101957695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1650546135439147,-1.0147073544785221,0.7648043600375447
10561,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,7.0,0.0,1,0,1,21.0,4,1,0,0,1,0,0.5521370252765185,0.170530726187893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.15864574718523355,-0.3435007284626938,-0.9022170369127318
10563,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,52.0,1,0,0,0,1,0,0.5663491006139193,0.19217791313396576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1628950766909647,-0.7283020257739818,0.049691192165659634
10564,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10571,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10573,0,0,4.0,6.0,1.0,1,0,1,1,2.0,1,0,5.0,1.0,1,1,0,2.0,1,1,0,1,1,0,0.175165727577456,0.19874955667999428,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,-1.1908982779943613,-0.7783029467454124,-0.8912708694845094,-0.5799517218321949,-0.14958716491704377,0.6077222955913494,-3.2849336467214867
10574,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10578,0,0,6.0,18.0,1.0,1,0,1,1,4.0,1,0,3.0,0.0,1,0,0,12.0,1,1,0,1,1,0,0.13555860528510844,0.19762408386562297,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.1892668656284822,-0.7784888536253274,-0.8621833915295111,-0.5816210990176525,-0.15624112080400426,-0.06028986509131696,-1.6176212272779114
10582,0,0,2.0,2.0,2.0,1,0,0,1,5.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.21658509195964754,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.190755665604723,-0.778254770994434,-0.8947056628082142,-0.5794055620207925,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10585,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10596,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,7.0,1.0,1,1,1,1.0,2,1,0,1,1,0,0.5514254118653142,0.10772343985139916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.07181754815869029,-0.14828341323302371,1.351471142935847
10597,0,0,21.0,42.0,12.0,1,0,1,1,1.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.3163625876621209,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1929019106466476,-0.7801227782974703,-0.9035312292105786,-0.5852118134422917,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10599,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10605,0,0,3.0,6.0,1.0,1,0,1,1,3.0,1,0,4.0,0.0,1,0,0,16.0,1,1,0,0,1,0,0.16989632018356715,0.18057093095997448,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1909851229075483,-0.778006662005324,-0.8929981763755366,-0.5799049575610383,-0.15291414286052402,0.27371621525001627,-2.4512774369997
10609,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5603040812828204,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10615,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,20.0,1,0,0,0,0,0,0.5521370252765185,0.5160360530074897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.14854493601683272,-0.7606798938297855,0.5693057289982102
10633,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,9.0,2.0,1,1,1,4.0,2,1,0,1,1,0,0.5598244293702691,0.29795677993710723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.0013189175492708011,3.613060161983635,-2.8426446015194813
10638,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,49.0,5.0,1,1,1,0.0,6,1,1,1,1,0,0.5521370252765185,0.42888536793897053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,1.7561399814012275,36.00262007045279,12.088690186515437
10642,0,0,1.0,31.0,0.0,1,0,1,0,11.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.16509684557557827,0.2477372537901729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1440045324429842,-0.7824135026958243,0.7306008981804482,-0.5980453479449156,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10650,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10655,0,0,0.0,588.0,72.0,1,1,0,1,2.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.14245974014730353,0.24180961133651271,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.021419000724462834,-0.9141851332864804,18.36840639672868,-0.9722227561639266,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10658,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,2.0,0.0,1,0,0,8.0,2,0,0,0,1,0,0.5514254118653142,0.3677539204586744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.16503182447215817,-1.0356742631735134,0.8218303083931513
10669,0,0,7.0,54.0,2.0,1,0,1,1,2.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.11230747791894483,0.2477372537901729,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1552149568791068,-0.7835530270579157,0.8320374503731608,-0.5911740544090544,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10670,0,0,67.0,116.0,37.0,1,0,1,1,1.0,1,0,6.0,0.0,1,0,1,8.0,3,1,0,1,1,0,0.3158886943244366,0.2841914642895212,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1.1444793852700061,-0.7863824957049729,1.0152963425617656,-0.5965864097477377,-0.16342205898255763,-0.9633692756494661,0.6363588999766084
10673,0,0,2.0,23.0,0.0,1,0,1,0,11.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.37350046682002813,0.24437918520790414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1842095790356943,-0.7793582769209667,-0.7890147278858302,-0.5827306377307403,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10675,0,0,0.0,1.0,1.0,1,0,0,1,4.0,0,0,5.0,0.0,1,0,0,23.0,3,1,0,0,1,0,0.2264418562807817,0.30897281235382507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908502798770284,-0.7777982999465602,-0.8981553214756585,-0.5791988756612192,-0.09025024571162779,1.1317822758778628,-1.5063478151925513
10683,0,0,0.0,26.0,6.0,1,0,0,1,3.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.27237288700467965,0.24437918520790414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.152152029698175,-0.7821417725086113,0.8637318302574244,-0.5957989036526514,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10684,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10686,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,8.0,3.0,1,1,1,0.0,3,1,0,1,1,0,0.5598244293702691,0.3350699529066979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.14575513792063471,0.9702955025021847,-4.192814902777292
10689,0,0,0.0,120.0,0.0,1,0,0,0,6.0,1,0,3.0,0.0,1,0,0,11.0,1,1,0,0,1,0,0.4619002273755219,0.19000045129548734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09423714293319,-0.7967795518531188,11.412596355457087,-0.6000349521179843,-0.15624112080400426,-0.06028986509131696,-1.6176212272779114
10693,0,0,0.0,1.0,0.0,1,0,0,0,7.0,0,0,4.0,0.0,1,0,0,26.0,2,1,0,0,1,0,0.6801944385856645,0.4845502830098386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.190784750981183,-0.7779544631894173,-0.8980740926502545,-0.5790452999757796,-0.06487694230684403,0.7330204594249214,0.36653746819433536
10699,0,0,1.0,4.0,0.0,1,0,1,0,9.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.1953282419549645,0.24180961133651271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1910006616258524,-0.7776862893897499,-0.8964428799284127,-0.5795851133841956,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10704,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,54.0,1,0,0,0,0,0,0.5663491006139193,0.10275792176729104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1664761979300068,-1.0356910230694205,0.7465870308877126
10705,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,4.0,0.0,1,0,0,15.0,1,1,0,1,1,0,0.5663491006139193,0.19217791313396576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.15291414286052402,0.27371621525001627,-2.4512774369997
10721,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,18.0,1,0,0,0,1,0,0.5598244293702691,0.19874955667999428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1628950766909647,-0.7283020257739818,0.049691192165659634
10723,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5603040812828204,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10726,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,5.0,0.0,1,0,0,7.0,1,1,0,1,1,0,0.5603040812828204,0.19000045129548734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.14958716491704377,0.6077222955913494,-3.2849336467214867
10731,0,0,0.0,1.0,0.0,1,0,0,0,34.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.22254355155526262,0.2240156507130324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908502798770284,-0.7777982999465602,-0.8981553214756585,-0.5791988756612192,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10736,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,5.0,1.0,1,1,0,2.0,2,1,0,0,1,0,0.5603040812828204,0.4986668242308618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.01656318583207977,1.623464388108572,0.7918525531689328
10740,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5610409363776058,0.2240156507130324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10742,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5598244293702691,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10743,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,7.0,2.0,1,1,1,2.0,2,1,0,0,1,0,0.5610409363776058,0.28988266481476843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.007972873436231242,2.9450480013009646,-1.1753321820759044
10744,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,2.0,0.0,1,0,0,37.0,1,1,0,0,1,0,0.5598244293702691,0.19874955667999428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1595680987474844,-0.3942959454326492,-0.7839650175561265
10745,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,3.0,0.0,1,0,0,29.0,3,0,0,0,1,0,0.5603040812828204,0.3934390600799138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.09690420159858819,0.4637701151951974,0.1609646042510212
10748,0,0,4.0,17.0,2.0,1,0,1,1,2.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.21899600446121298,0.25194130562496175,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1799914785236392,-0.7786519957961683,-0.44890941457991657,-0.5855359681490847,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10749,0,0,2.0,2.0,0.0,1,0,0,0,21.0,0,0,2.0,0.0,1,0,0,54.0,1,1,0,0,1,0,0.20158527039552224,0.18057093095997448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907723169917463,-0.7779262143676162,-0.898155375388931,-0.5789649672296124,-0.1595680987474844,-0.3942959454326492,-0.7839650175561265
10754,0,0,1.0,2.0,1.0,1,0,1,1,2.0,1,0,4.0,0.0,1,0,0,14.0,2,1,0,0,1,0,0.16956132040827895,0.1345853223316977,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908425105178697,-0.7779584862543477,-0.8964329696992258,-0.5793587977496438,-0.15649526409956624,-0.03367278204542281,-1.7543815982776436
10762,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10766,0,0,1.0,389.0,62.0,1,1,1,1,2.0,1,0,3.0,0.0,1,0,0,30.0,1,1,0,0,1,0,0.2705246813128403,0.19000045129548734,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.749670622671671,-0.8383989497640693,22.859908791493076,-0.7302006902683225,-0.15624112080400426,-0.06028986509131696,-1.6176212272779114
10772,0,1,4.0,4.0,3.0,1,0,0,1,5.0,1,0,3.0,0.0,1,0,0,18.0,2,1,0,0,1,0,0.22401146380753315,0.36410504338508726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.190740126886366,-0.7785751436100105,-0.8912609592553477,-0.5797254061976426,-0.1275408394557402,-0.12504560120292402,-0.5783921536128124
10774,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10775,0,0,1.0,2.0,1.0,1,0,1,1,3.0,1,0,7.0,1.0,1,1,1,2.0,4,1,0,0,1,0,0.17193200254787347,0.22293772035288512,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,-1.1908425105178697,-0.7779584862543477,-0.8964329696992258,-0.5793587977496438,-0.10348711769275543,1.1895961314733348,-2.1020881640715166
10780,0,0,3.0,10.0,0.0,1,0,1,0,10.0,1,0,1.0,0.0,1,0,0,35.0,1,0,0,0,1,0,0.17571191413222764,0.3697986107366499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1913014251234904,-0.7774622682761274,-0.8930179968338782,-0.5803575888301272,-0.16563833408917983,-1.0385077302969181,0.8240758809624953
10781,0,1,3.0,13.0,0.0,1,0,1,0,9.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.21329329492204638,0.24180961133651271,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1744702148357233,-0.779297826063752,-0.4218925018319983,-0.5850186790417728,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
10784,0,0,63.0,63.0,21.0,1,0,0,1,1.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.0743024732561605,0.2240156507130324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.191054605093363,-0.7786103944792724,-0.8947892744916184,-0.5801357069189659,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
