contract_id,day_or_month_contract,rt_log,n_urls_log,n_urls_1_log,has_urls,has_many_urls,has_both_competitors,has_urls_1,days_from_last_url_log,days_from_first_url,has_top_urls,has_bottom_urls,n_requests_log,n_requests_1_log,has_requests,has_requests_1,has_many_requests,days_from_last_request,days_from_first_request,n_types,has_repeated,has_repeated_last_week,has_repeated_last_month,has_top_types,has_bottom_types,meta,has_urls__has_requests_1,has_urls__has_bottom_types,has_many_urls__has_both_competitors,has_many_urls__has_top_urls,has_many_urls__has_many_requests,has_many_urls__day_or_month_contract,has_both_competitors__has_top_urls,has_urls_1__has_top_urls,has_urls_1__has_requests_1,has_urls_1__has_many_requests,has_urls_1__has_repeated_last_week,has_urls_1__has_repeated_last_month,has_top_urls__has_requests_1,has_top_urls__has_repeated_last_week,has_top_urls__has_bottom_types,has_bottom_urls__day_or_month_contract,has_requests_1__has_repeated,has_requests_1__has_bottom_types,has_many_requests__has_repeated_last_week,has_repeated_last_week__has_bottom_types,has_bottom_types__day_or_month_contract,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,blocked
11581,0.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,0,0,1,1.0986122886681096,35.0,1.0,0.0,1.0986122886681096,0.0,1,0,0,33,36.0,2,0.0,0.0,0.0,1.0,0.0,0.09295885854274957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2752005308024857,-0.3148808863484162,0.4563921360442948,0.37282634344965954,-0.24802748955372358,0.007051138676485551,0.04534141549053562,0.03141060537632473,0.025749673271713368,0.0427548666497912,0.07702768373130421,-0.011904370405419236,0
11584,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49730456274207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11588,0.0,1.9459101490553132,2.4849066497880004,1.0986122886681096,1,0,1,1,1.6094379124341003,30.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12699013825903321,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21154909526558832,-0.38108992901131516,0.3471321206096165,0.07504605005372945,0.18620625279793987,-0.048200401454797,-0.07008832917140474,-0.005475536756836885,0.05532795785979131,0.011001369046115197,-0.16004571436583093,-0.002960181630668947,0
11589,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4855014123244594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11590,0.0,0.0,1.6094379124341003,0.0,1,0,0,0,3.367295829986474,28.0,0.0,0.0,1.9459101490553132,0.6931471805599453,1,1,1,2,27.0,5,1.0,0.0,1.0,1.0,0.0,0.7445547312701555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.12949060192023507,-0.11391193639743849,-0.10778363208354266,-0.135408187786832,-0.029253040478498978,-0.009297381832453506,0.021946017213051908,-0.14063357690514258,-0.07341187222410078,-0.006496382182694967,0.008858109778655827,-0.03172860761967946,0
11592,0.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,2.4849066497880004,11.0,1.0,0.0,1.791759469228055,1.791759469228055,1,1,0,0,1.0,5,0.0,0.0,0.0,1.0,0.0,0.404632688501467,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.17390639398485144,-0.24403105644519613,0.09240166836929552,-0.0588553473395582,-0.17064994169059178,-0.02707823341278357,-0.044849651999285534,-0.042257587052694195,-0.0526670469195035,-0.02310331521940847,0.046257945561125335,-0.035938201627617405,0
11594,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.8903717578961645,1.6094379124341003,1,1,1,0,58.0,2,1.0,1.0,1.0,1.0,0.0,0.5014714369494087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.2775555931912627,0.1543503921257031,-0.38947265755442617,0.5836977113971389,-0.014433916620799243,-0.32870916257291344,0.11416430198337117,0.055240255587718855,0.039284084190091724,0.13833733501168125,0.04271824143568019,0.023879778057684403,0
11597,0.0,0.6931471805599453,1.3862943611198906,0.0,1,0,1,0,2.302585092994046,33.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.23604369318619822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17622450941509998,-0.2648716964534375,0.13689736151785706,-0.034620567428223434,0.2267328996426914,-0.054989359444879454,-0.040577030996991593,-0.08177040906670793,0.030409532348138358,0.01450412186494612,-0.12649433101770205,-0.01015943854378011,0
11603,0.0,1.6094379124341003,1.6094379124341003,0.0,1,0,0,0,2.70805020110221,35.0,1.0,0.0,2.639057329615259,0.0,1,0,1,16,52.0,8,1.0,0.0,1.0,1.0,0.0,0.22198790378464386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28340229392376887,0.055131187283983675,0.1514218232413745,0.04863943046326403,-0.177375409611782,0.00306480187968114,-0.11258909935467694,0.06332200593852247,0.009131774194235201,0.12375403794402431,-0.16283848668859505,-0.011230086834593441,0
11610,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49160882882223256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11611,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,3.4339872044851463,30.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1349987486411552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18066998574927814,-0.2586248572191499,0.07413575510848225,-0.1516578724366964,0.7434955382193471,-0.23119135389613968,-0.20392394307991188,0.027854336456690866,-0.005621437044262998,-0.004345519766972558,0.044438431922977306,-0.00873543841443587,0
11617,1.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,2.772588722239781,15.0,1.0,0.0,2.1972245773362196,0.0,1,0,1,24,25.0,6,1.0,0.0,1.0,1.0,0.0,0.4567900378401851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21123916292804615,0.10117994736616116,0.04708891981244593,-0.09572004798708914,-0.06771088291550463,-0.03399086779668406,-0.008207621116622156,-0.050822751924488124,-0.04537437194371265,-0.06312566214810884,-0.041960399439748504,-0.014249167844157628,0
11622,0.0,1.6094379124341003,3.091042453358316,0.0,1,0,1,0,2.0794415416798357,26.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,23,24.0,1,1.0,0.0,1.0,1.0,0.0,0.13039762927247714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22092444461953897,-0.10092099963539242,0.12625543281464546,-0.07828683995472956,0.04852719094566784,0.09215129083477742,0.2722486395765689,0.22293969195971192,-0.01588653788177471,-0.030775683762166862,-0.05315850810950295,-0.000585376460980969,0
11625,0.0,1.791759469228055,3.367295829986474,0.0,1,0,1,0,2.1972245773362196,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.30916429555172126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16602955085557428,-0.2240635796369082,0.015476375936562061,-0.09840072126223673,0.025438011392587466,0.07516888415080314,0.1876616296510641,-0.29260207032663466,0.4810292952528911,0.012621011264397273,-0.015129566306327698,0.01715912811239273,0
11626,0.0,1.3862943611198906,1.9459101490553132,0.6931471805599453,1,0,1,1,1.791759469228055,30.0,1.0,0.0,1.9459101490553132,0.0,1,0,1,29,37.0,3,1.0,0.0,0.0,1.0,0.0,0.12457585912145101,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.248155163761372,-0.059157391900560526,0.2756770288171929,0.004398862759040394,0.23621990450361574,-0.08119831403346113,-0.07090462005821216,0.013804979996127452,0.0030095575738349244,-0.06238492095838153,-0.00978533685360972,-0.009009611518690343,0
11630,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.1972245773362196,1.6094379124341003,1,1,1,1,55.0,2,1.0,1.0,1.0,1.0,0.0,0.4289481856590889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.3628243616192361,0.5426105469738062,-0.10394702735482726,0.38773996001097916,-0.01069294451827532,-0.24577776279055752,0.0858550176458766,0.07520000955046306,0.06382620399234622,0.015063145621337011,0.025467267978526286,0.04953640316082148,0
11637,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4935773975109451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11639,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.6094379124341003,0.0,1,0,0,8,47.0,2,1.0,0.0,0.0,1.0,0.0,0.6635659872605756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20205342767493073,-0.0832197088808188,-0.4128542006627299,0.2459494192847908,0.07045014241720172,0.6055284380989785,-0.3794052894349778,0.06726148582179921,0.026190803403822946,-0.09505379519298945,-0.01732614559889067,-0.005462982264009702,0
11643,0.0,0.6931471805599453,3.7376696182833684,0.0,1,0,1,0,2.833213344056216,35.0,1.0,0.0,1.0986122886681096,0.0,1,0,0,10,10.0,1,1.0,0.0,1.0,1.0,0.0,0.15901138863620526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16264159685327415,-0.16494551963900028,-0.20545961736986643,-0.1480786610547215,0.05786517332859589,0.12143014222425534,0.47631760556905134,0.2523590039497314,0.0013086288073037493,-0.026993154825497634,0.006798166747580595,-0.029429751397059528,0
11645,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.1972245773362196,1.0986122886681096,1,1,1,0,49.0,2,1.0,0.0,1.0,1.0,0.0,0.1743908707712161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2554984338018756,0.3402960310870921,0.07746009542215136,-0.07528537168982048,0.004518939482176672,-0.002818587833605646,0.044886877827645444,-0.11404015838558428,-0.08993396495910838,-0.014141910098986934,0.013618250803805259,-0.07495357726877451,0
11646,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,17,17.0,1,1.0,0.0,1.0,1.0,0.0,0.3696162025304439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3673245955185217,0.7447990725111513,0.24513204050625814,-0.046331419536970474,-0.0008204327658021563,-0.04111919847721936,0.03558673148106772,0.002204264937922063,0.013729706852176716,-0.21347678508209741,-0.028965405724611863,0.009426945959880617,0
11647,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.0986122886681096,0.0,1,0,0,42,42.0,2,0.0,0.0,0.0,1.0,0.0,0.6783703410164775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14170930922876485,-0.13232437317341772,-0.1358056187290739,-0.21394727413632844,-0.12803206910241283,-0.08951509585341969,-0.08893456457307203,-0.02936632263828333,-0.0424781621530318,-0.0028808009563921206,0.004946153504873683,-0.01175922394928683,1
11651,0.0,0.0,2.8903717578961645,0.0,1,0,0,0,2.1972245773362196,31.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.09574244254526712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15734233741788498,-0.17129808230954804,-0.16484920954561982,-0.2503088799719243,0.07465514136757348,0.19408216287788124,0.5452213476491532,0.371099379530905,-0.022062797377912165,0.0023606075036390504,-0.003319811558549758,0.002851655668576022,0
11652,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,3.295836866004329,0.0,1,0,1,13,56.0,3,1.0,0.0,1.0,1.0,0.0,0.6209956921484602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25841101354723206,0.09921098676790681,-0.3643502380337978,0.2967829272116315,0.06905646134911105,0.5776123513231078,-0.3771644777541022,0.11373050942652181,0.06227741656348229,0.03866332989039339,0.012893878130837005,0.017670872257839774,0
11654,0.0,2.0794415416798357,2.0794415416798357,0.0,1,0,0,0,3.1780538303479458,23.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,18,52.0,1,1.0,0.0,1.0,1.0,0.0,0.462760646776777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17980407053447892,0.0830990664874958,-0.018728640148101307,-0.08780863020669388,0.005539260252892228,0.007971970945982993,0.049407061151234104,-0.13239521394450626,-0.10435811078071378,-0.0014916351875777912,0.017973186080043373,0.0422758646950811,0
11667,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,5,5.0,1,0.0,0.0,0.0,1.0,0.0,0.350172901362816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34785547970403624,0.6530216539134631,0.19560748295779976,-0.030099851267765848,0.0014329893645830415,-0.020450342651934322,0.027779258678215416,-0.02109145025573994,-0.027536135398726493,0.33088756078844245,0.05890011183608172,-0.041368112376427804,0
11668,0.0,2.4849066497880004,3.295836866004329,0.0,1,0,1,0,2.0794415416798357,33.0,1.0,0.0,1.3862943611198906,0.6931471805599453,1,1,0,1,42.0,2,1.0,0.0,0.0,1.0,0.0,0.09311780657507548,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.22286201130964817,-0.3396518347681343,0.28208461562262005,0.15420850024850422,-0.16154474279426487,0.08833114707344958,0.18936960254988766,0.07907927066607595,0.07357351593507068,-0.03441682423600997,0.20309793404403387,-0.009205657614420324,0
11674,0.0,0.6931471805599453,3.1354942159291497,0.0,1,0,1,0,2.0794415416798357,15.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48992477365013176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15359090086553737,-0.17890790411460566,-0.09203213478221008,-0.16393568459963637,0.015418180007815885,0.10297215786331969,0.2612475056762687,-0.41505938405361315,0.690155791548592,0.027688427619633426,-0.05568895297080053,0.02952627248749251,0
11676,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,51,51.0,1,0.0,0.0,0.0,1.0,0.0,0.34910967458764236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34785547970403624,0.6530216539134631,0.19560748295779976,-0.030099851267765848,0.0014329893645830415,-0.020450342651934322,0.027779258678215416,-0.02109145025573994,-0.027536135398726493,0.33088756078844245,0.05890011183608172,-0.041368112376427804,0
11677,0.0,1.3862943611198906,3.9318256327243257,0.0,1,0,1,0,2.1972245773362196,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49321334474771356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15545668053616088,-0.19001381710569187,-0.04735930572803328,-0.12698714214895485,-0.00783134237006977,0.0910533004823152,0.21555987123704157,-0.33428052508173683,0.4863426273012253,0.010423368371537936,-0.017425122656340112,0.021287330301772052,0
11688,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,3.1354942159291497,22.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12198391055764304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18066998574927814,-0.2586248572191499,0.07413575510848225,-0.1516578724366964,0.7434955382193471,-0.23119135389613968,-0.20392394307991188,0.027854336456690866,-0.005621437044262998,-0.004345519766972558,0.044438431922977306,-0.00873543841443587,0
11699,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,51,51.0,1,0.0,0.0,0.0,1.0,0.0,0.3584194104275675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34785547970403624,0.6530216539134631,0.19560748295779976,-0.030099851267765848,0.0014329893645830415,-0.020450342651934322,0.027779258678215416,-0.02109145025573994,-0.027536135398726493,0.33088756078844245,0.05890011183608172,-0.041368112376427804,0
11708,0.0,0.6931471805599453,3.8066624897703196,0.6931471805599453,1,0,1,1,1.0986122886681096,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4488274660647301,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1541360833203642,-0.1768045500607051,-0.1112173718636912,-0.18872577546659364,0.06746558681061975,0.09958200600699114,0.2846325727242437,-0.3403243248996898,0.6491912096368438,0.024001911682258962,-0.038647772069280356,0.03183062545341971,0
11720,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,1,0,1,1,1.791759469228055,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.10643136484539763,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2036352995306486,-0.337347137588573,0.20569156389252524,-0.0923529941296985,0.7597206353950116,-0.24193719189841797,-0.2319164309700132,0.07689943699112235,0.031968405105775824,-0.0015592348070372982,-0.03215520640576582,0.0006200396076437264,0
11724,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49730456274207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11735,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,2.8903717578961645,17.0,0.0,0.0,1.6094379124341003,0.6931471805599453,1,1,0,4,35.0,2,1.0,0.0,0.0,1.0,0.0,0.6051837680131859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2005257995978562,-0.00739897182434565,-0.2961438432785497,0.30969006024100537,-0.006302477852712488,-0.18485306036888938,0.08863318836300423,-0.04390305797289189,-0.01217504399025601,0.038642633450935854,0.014557530039882955,-0.005264571362798414,0
11741,0.0,2.3978952727983707,2.3978952727983707,0.0,1,0,0,0,2.995732273553991,34.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,34,34.0,1,0.0,0.0,0.0,1.0,0.0,0.2589471556613026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13789798117818988,-0.09538346747954342,-0.04918593043090697,-0.07919413849058866,-0.006636100832597966,0.021605526559695522,0.047489944167294164,-0.14946313532294359,-0.12245039703252371,0.008761984096857325,-0.005069173381041577,0.015441148197801978,0
11746,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48296867065415283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11748,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4931784784012296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11755,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4935773975109451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
11759,0.0,2.833213344056216,2.833213344056216,0.0,1,0,0,0,2.1972245773362196,30.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,15,45.0,1,1.0,0.0,0.0,1.0,0.0,0.359428584038558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14590374311962784,-0.07860194906759836,-0.024946345007935935,-0.06987403269963245,-0.01220057451246171,0.020092128703901067,0.04729868776281354,-0.13326941089922184,-0.10305803326940823,0.0025756115480924536,-0.021800241881675578,0.00545973357530636,0
11766,0.0,0.0,1.3862943611198906,0.0,1,0,0,0,2.4849066497880004,11.0,0.0,1.0,1.9459101490553132,0.0,1,0,1,10,46.0,3,1.0,0.0,1.0,1.0,0.0,0.595409741183773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19771207528135692,0.03314161303084279,-0.20936040185929383,0.1680735829829725,0.008480935490490024,-0.006902185665564679,0.0010351736169213306,-0.0418185900444031,-0.03345909794764059,-0.06822320455089805,-0.008680682557388374,-0.012240432237254743,0
11769,0.0,2.4849066497880004,2.5649493574615367,0.0,1,0,1,0,2.995732273553991,28.0,1.0,0.0,1.6094379124341003,0.0,1,0,0,18,59.0,1,1.0,0.0,0.0,1.0,0.0,0.3124190204503195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19594731000805707,0.04697378727949345,0.04909922232687899,-0.06566114731161735,0.05132408218146907,-0.009151947238103534,0.02293495942327945,-0.1090571336892856,-0.09283889913142124,-0.017741643243938357,-0.04175511100971249,-0.020126758021973733,0
11772,1.0,0.0,1.0986122886681096,0.0,1,0,0,0,3.044522437723423,25.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12716721165991543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1818239768621103,-0.26520948624448365,0.07844280702412892,-0.1587211575791858,0.7885732155677363,-0.24905292107595128,-0.21913955869308505,0.039074633850309355,0.006890496204226483,-0.015315139137818975,0.09364813342659949,-0.004867576951497019,0
11773,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,8,39.0,1,1.0,0.0,0.0,1.0,0.0,0.3801327950964103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3673245955185217,0.7447990725111513,0.24513204050625814,-0.046331419536970474,-0.0008204327658021563,-0.04111919847721936,0.03558673148106772,0.002204264937922063,0.013729706852176716,-0.21347678508209741,-0.028965405724611863,0.009426945959880617,0
11779,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.791759469228055,0.6931471805599453,1,1,0,4,56.0,1,1.0,0.0,1.0,1.0,0.0,0.37293299377322675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3611489021722151,0.7270744544220796,0.2400574013545494,-0.05035531767320896,-0.0009262623948534643,-0.04197143374180301,0.03700685597232363,0.00045551228876050914,0.015518204605915237,-0.28377539387132034,-0.04021825162751714,0.01554578130357464,0
11783,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,3.4657359027997265,31.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1279473219681278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18066998574927814,-0.2586248572191499,0.07413575510848225,-0.1516578724366964,0.7434955382193471,-0.23119135389613968,-0.20392394307991188,0.027854336456690866,-0.005621437044262998,-0.004345519766972558,0.044438431922977306,-0.00873543841443587,0
11784,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,27,27.0,1,0.0,0.0,0.0,0.0,0.0,0.7730563286402703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12410712927179168,-0.11250286207398238,-0.10011607714313801,-0.10799784817122068,0.001593845559148261,0.017877094368804164,0.04693871077641636,-0.18653954409899962,-0.15732069858445474,-0.01596460754110286,0.01237396051677558,-0.059117957979632915,0
11785,0.0,1.3862943611198906,2.0794415416798357,1.791759469228055,1,0,1,1,1.0986122886681096,30.0,1.0,0.0,1.791759469228055,0.0,1,0,0,15,45.0,4,1.0,0.0,0.0,1.0,0.0,0.15153065701875182,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23264979816973247,-0.2904026235898461,0.2272322764260917,-0.10256211913344851,0.3115934458555113,-0.21286937895048744,-0.23156784522401203,0.10940496256208153,0.04602021350796973,0.016995756032731953,0.04991128274125544,-0.011285822365122648,0
11791,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4970352700794143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
