contract_id,blocked,day_or_month_contract,rt_log,n_urls_log,n_urls_1_log,has_urls,has_many_urls,has_both_competitors,has_urls_1,days_from_last_url_log,days_from_first_url,has_top_urls,has_bottom_urls,n_requests_log,n_requests_1_log,has_requests,has_requests_1,has_many_requests,days_from_last_request,days_from_first_request,n_types,has_repeated,has_repeated_last_week,has_repeated_last_month,has_top_types,has_bottom_types,meta,has_urls__has_requests_1,has_urls__has_bottom_types,has_many_urls__has_both_competitors,has_many_urls__has_top_urls,has_many_urls__has_many_requests,has_many_urls__day_or_month_contract,has_both_competitors__has_top_urls,has_urls_1__has_top_urls,has_urls_1__has_requests_1,has_urls_1__has_many_requests,has_urls_1__has_repeated_last_week,has_urls_1__has_repeated_last_month,has_top_urls__has_requests_1,has_top_urls__has_repeated_last_week,has_top_urls__has_bottom_types,has_bottom_urls__day_or_month_contract,has_requests_1__has_repeated,has_requests_1__has_bottom_types,has_many_requests__has_repeated_last_week,has_repeated_last_week__has_bottom_types,has_bottom_types__day_or_month_contract
11884,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49133006821943714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11885,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.1972245773362196,0.0,1,0,1,51,54.0,6,1.0,0.0,0.0,1.0,0.0,0.7882275194063354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11887,0,1.0,2.1972245773362196,2.302585092994046,1.0986122886681096,1,0,1,1,1.3862943611198906,33.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,55,55.0,1,0.0,0.0,0.0,1.0,0.0,0.25007005896542667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11888,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4855014123244594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11890,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,1,1,0,0,0.0,2,1.0,1.0,1.0,1.0,0.0,0.5229979719039592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11891,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4968938032172612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11892,0,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,2.70805020110221,14.0,0.0,0.0,1.6094379124341003,0.0,1,0,0,17,49.0,3,1.0,0.0,0.0,1.0,0.0,0.4293318267495632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11893,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49255755203409257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11895,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,1,1,0,1,45.0,2,0.0,0.0,0.0,1.0,0.0,0.6252978958504783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11896,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4893566984811041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11903,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4893566984811041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11907,0,0.0,1.9459101490553132,7.916807490937603,6.152732694704104,1,1,1,1,0.6931471805599453,35.0,1.0,0.0,1.0986122886681096,0.0,1,0,0,8,40.0,1,1.0,0.0,0.0,1.0,0.0,0.189724942909603,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11910,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,11,11.0,1,0.0,0.0,0.0,1.0,0.0,0.7839395953061613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11919,0,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,3.4339872044851463,30.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1350905442954639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11920,0,1.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.5553480614894135,34.0,1.0,0.0,1.6094379124341003,0.0,1,0,0,6,58.0,2,1.0,0.0,0.0,1.0,0.0,0.39275676386657726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11923,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.5649493574615367,0.0,1,0,1,6,51.0,7,1.0,0.0,1.0,1.0,0.0,0.6533903439260372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11936,0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.258096538021482,25.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,10,54.0,1,1.0,0.0,1.0,1.0,0.0,0.6102248766776934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11947,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,31,31.0,1,0.0,0.0,0.0,0.0,0.0,0.7070282289967192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11948,0,0.0,0.0,5.598421958998375,1.791759469228055,1,0,0,1,1.791759469228055,34.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,8,37.0,1,1.0,0.0,0.0,1.0,0.0,0.12361280585122365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11950,0,0.0,1.6094379124341003,2.0794415416798357,1.6094379124341003,1,0,1,1,1.0986122886681096,6.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,19,19.0,1,0.0,0.0,0.0,0.0,0.0,0.3599393771881824,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11951,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.791759469228055,0.0,1,0,0,16,26.0,3,1.0,0.0,1.0,1.0,0.0,0.5177571254025132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,44,52.0,1,1.0,0.0,0.0,0.0,0.0,0.5758406424126203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11969,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.0794415416798357,0.6931471805599453,1,1,1,4,59.0,4,1.0,0.0,0.0,1.0,0.0,0.518189061049531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11981,0,0.0,0.0,1.3862943611198906,0.0,1,0,0,0,3.2188758248682006,35.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,18,33.0,1,1.0,0.0,1.0,1.0,0.0,0.32476823771601604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11984,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4887588066214655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11985,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4843316351920002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11998,0,0.0,1.3862943611198906,1.3862943611198906,0.0,1,0,0,0,3.4011973816621555,33.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,30,30.0,2,1.0,0.0,0.0,1.0,0.0,0.22210876850044223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12005,0,0.0,0.0,4.330733340286331,2.995732273553991,1,0,0,1,0.6931471805599453,16.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12379585004928434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12011,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,16,35.0,2,1.0,0.0,0.0,1.0,0.0,0.5357048871731503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12015,0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0,0,1,1.3862943611198906,3.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,44,48.0,2,1.0,0.0,0.0,0.0,0.0,0.5699869022739522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12023,0,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,1,0,1,1,1.791759469228055,15.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.11473340933975454,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12032,0,0.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,2.4849066497880004,11.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,13,13.0,1,0.0,0.0,0.0,1.0,0.0,0.39304394305453794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12034,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49160882882223256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12037,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.6094379124341003,0.0,1,0,0,23,50.0,2,1.0,0.0,1.0,1.0,0.0,0.5226937830861831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12038,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4925938403931359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12040,0,0.0,1.0986122886681096,3.713572066704308,1.791759469228055,1,0,1,1,1.0986122886681096,35.0,1.0,0.0,2.3978952727983707,0.0,1,0,1,53,53.0,6,1.0,0.0,0.0,1.0,0.0,0.4031955300783769,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12041,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,40,40.0,3,0.0,0.0,0.0,1.0,0.0,0.5866713852963834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12043,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,31,31.0,1,1.0,0.0,0.0,1.0,0.0,0.37061723695482696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12045,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,3.6635616461296463,1.6094379124341003,1,1,1,0,58.0,8,1.0,1.0,1.0,1.0,0.0,0.5872257551117294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12048,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,11,58.0,3,1.0,0.0,1.0,1.0,0.0,0.4639007302848971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12050,0,0.0,0.0,1.0986122886681096,0.0,1,0,0,0,3.5553480614894135,34.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1336712819908079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12059,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,51,51.0,1,0.0,0.0,0.0,1.0,0.0,0.7898172130123385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12060,0,0.0,2.3978952727983707,2.995732273553991,2.3978952727983707,1,0,1,1,0.6931471805599453,19.0,1.0,0.0,2.9444389791664403,1.3862943611198906,1,1,1,0,57.0,4,1.0,1.0,1.0,1.0,0.0,0.43862376373346856,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
12062,0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,2.4849066497880004,11.0,1.0,0.0,1.791759469228055,0.0,1,0,0,10,46.0,3,1.0,0.0,1.0,1.0,0.0,0.4479385065662116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12066,0,0.0,1.3862943611198906,3.7376696182833684,2.1972245773362196,1,0,1,1,1.0986122886681096,35.0,0.0,0.0,2.0794415416798357,0.0,1,0,1,13,20.0,5,1.0,0.0,1.0,1.0,0.0,0.3704953518156977,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12074,0,0.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,0,0,1,1.6094379124341003,26.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.23318135983087243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12081,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4931784784012296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12096,0,0.0,3.970291913552122,3.970291913552122,0.6931471805599453,1,0,0,1,1.0986122886681096,14.0,1.0,0.0,1.6094379124341003,0.0,1,0,0,15,50.0,1,1.0,0.0,1.0,1.0,0.0,0.5025815224689665,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12098,0,0.0,2.0794415416798357,3.8501476017100584,0.0,1,0,1,0,2.302585092994046,13.0,1.0,0.0,1.791759469228055,0.0,1,0,0,10,53.0,1,1.0,0.0,1.0,1.0,0.0,0.09468767271347174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12115,0,0.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,3.4657359027997265,31.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,13,44.0,2,1.0,0.0,0.0,1.0,0.0,0.4449867873126502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,0,0.0,2.772588722239781,2.772588722239781,1.791759469228055,1,0,0,1,0.6931471805599453,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12173730642170037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12123,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,3.044522437723423,0.0,1,0,1,10,43.0,12,1.0,0.0,1.0,1.0,0.0,0.8651801148220823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12124,0,0.0,0.6931471805599453,2.4849066497880004,0.6931471805599453,1,0,1,1,0.6931471805599453,22.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,26,40.0,3,0.0,0.0,0.0,1.0,0.0,0.5335516374332513,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12126,0,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,3.4011973816621555,29.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,31,32.0,1,1.0,0.0,0.0,1.0,0.0,0.2593742332745938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12140,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48832592606039193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12145,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,40,40.0,1,0.0,0.0,0.0,1.0,0.0,0.7769258619796842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,0,0.0,1.6094379124341003,3.295836866004329,0.0,1,0,1,0,2.70805020110221,34.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2862701170840959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12155,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1,0,3,3.0,1,0.0,0.0,0.0,0.0,0.0,0.7384071920267273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12156,0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.258096538021482,25.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08768823200248982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12158,0,0.0,0.6931471805599453,1.0986122886681096,0.0,1,0,1,0,3.4657359027997265,31.0,0.0,0.0,1.0986122886681096,0.0,1,0,0,44,48.0,2,0.0,0.0,0.0,0.0,0.0,0.46916748357867377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12160,0,0.0,0.0,2.3978952727983707,0.0,1,0,0,0,3.4339872044851463,30.0,1.0,0.0,1.9459101490553132,0.0,1,0,1,9,40.0,2,1.0,0.0,1.0,1.0,0.0,0.17492255818597954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12163,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49420478864635264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12168,0,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,1,0,1,1,1.3862943611198906,8.0,1.0,0.0,1.0986122886681096,0.6931471805599453,1,1,0,1,33.0,1,1.0,0.0,0.0,1.0,0.0,0.19431511228387638,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12172,0,0.0,1.6094379124341003,1.6094379124341003,0.0,1,0,0,0,3.295836866004329,32.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3368283578232357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12173,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4801024203011992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12176,0,0.0,1.791759469228055,2.5649493574615367,0.0,1,0,1,0,2.0794415416798357,34.0,1.0,0.0,1.0986122886681096,0.0,1,0,0,39,39.0,2,0.0,0.0,0.0,1.0,0.0,0.06448669109873287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12178,0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.5263605246161616,33.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.07811412075552002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12179,0,0.0,1.791759469228055,2.70805020110221,0.6931471805599453,1,0,1,1,0.6931471805599453,35.0,1.0,0.0,1.9459101490553132,0.6931471805599453,1,1,1,1,50.0,1,1.0,0.0,1.0,1.0,0.0,0.06015494226369289,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
12182,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.791759469228055,0.0,1,0,0,25,56.0,2,1.0,0.0,1.0,1.0,0.0,0.5178277104774716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12187,0,0.0,0.0,3.367295829986474,0.0,1,0,0,0,2.0794415416798357,24.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6516212356723085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12189,0,0.0,0.0,1.0986122886681096,0.0,1,0,0,0,2.833213344056216,28.0,0.0,0.0,1.0986122886681096,0.0,1,0,0,17,29.0,1,1.0,0.0,0.0,1.0,0.0,0.1640268093467172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12190,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4893566984811041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12192,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.791759469228055,0.0,1,0,0,26,46.0,2,1.0,0.0,0.0,1.0,0.0,0.5078864559717631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12193,0,0.0,1.3862943611198906,5.231108616854587,2.8903717578961645,1,0,1,1,0.6931471805599453,35.0,1.0,1.0,1.3862943611198906,0.0,1,0,0,37,49.0,1,1.0,0.0,0.0,1.0,0.0,0.44656228844614687,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12194,0,0.0,1.0986122886681096,1.791759469228055,0.0,1,0,1,0,2.4849066497880004,29.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08584807711446592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12197,0,0.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,3.258096538021482,25.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.45854773318963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12206,0,0.0,1.0986122886681096,1.6094379124341003,0.0,1,0,1,0,3.1354942159291497,23.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.509875996391938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12216,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.302585092994046,0.0,1,0,1,30,33.0,5,1.0,0.0,0.0,1.0,0.0,0.5309344268408462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12224,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4886143064802677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12230,0,1.0,0.0,2.302585092994046,0.0,1,0,0,0,3.4965075614664802,32.0,1.0,0.0,1.0986122886681096,0.0,1,0,0,23,23.0,2,0.0,0.0,0.0,1.0,0.0,0.3483458593010024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,0,0.0,0.0,1.3862943611198906,0.0,1,0,0,0,3.4965075614664802,35.0,0.0,0.0,2.9444389791664403,0.0,1,0,1,10,41.0,14,1.0,0.0,1.0,1.0,0.0,0.7047799880529897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12236,0,0.0,0.6931471805599453,1.3862943611198906,0.0,1,0,1,0,3.295836866004329,29.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2715748019456145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12241,0,0.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,3.1780538303479458,28.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08973278275712021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,0,1.0,4.634728988229636,4.74493212836325,1.3862943611198906,1,0,1,1,0.6931471805599453,35.0,1.0,0.0,1.3862943611198906,0.0,1,0,0,42,46.0,1,1.0,0.0,0.0,1.0,0.0,0.3330349421801182,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12249,0,0.0,1.3862943611198906,1.3862943611198906,0.0,1,0,0,0,2.3978952727983707,34.0,1.0,1.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08160523119630757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12255,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.6094379124341003,0.0,1,0,0,29,30.0,3,1.0,0.0,0.0,1.0,0.0,0.517369089232753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12264,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,51,51.0,1,0.0,0.0,0.0,1.0,0.0,0.6757228955925261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12266,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,28,56.0,3,0.0,0.0,0.0,1.0,0.0,0.8745257936621663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12267,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4968938032172612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
